2733,477,305,2.6,15,15,-71,Battery Alarm
1056,320,99,2.6,15,15,-55,Battery Alarm
1404,353,125,2.2,15,15,-66,Battery Alarm
1260,337,178,2.6,15,15,-63,Battery Alarm
3573,381,149,2.5,15,15,-65,Battery Alarm
1508,321,383,2.5,10,15,-68,Battery Alarm
1026,282,1856,2.5,7,14,-88,Battery Alarm
158,336,1202,2.6,10,15,-68,Battery Alarm
2733,477,306,2.6,15,15,-71,Battery Alarm
1404,353,125,2.3,15,15,-66,Battery Alarm
1260,337,178,2.6,15,15,-63,Battery Alarm
3573,381,150,2.6,15,15,-66,Battery Alarm
1508,321,384,2.5,11,15,-68,Battery Alarm
1026,282,1857,2.5,15,14,-88,Battery Alarm
158,337,1203,2.6,11,15,-68,Battery Alarm
2733,477,306,2.6,15,15,-72,Battery Alarm
1056,322,99,2.6,12,15,-55,Battery Alarm
1404,353,125,2.3,15,15,-66,Battery Alarm
1260,337,179,2.6,15,15,-63,Battery Alarm
3573,382,152,2.6,7,15,-66,Battery Alarm
1508,321,386,2.5,7,15,-68,Battery Alarm
1026,282,1859,2.5,15,13,-88,Battery Alarm
158,337,1204,2.6,11,15,-68,Battery Alarm
2733,477,306,2.6,15,14,-71,Battery Alarm
1056,322,99,2.6,15,15,-55,Battery Alarm
1404,353,127,2.3,15,14,-66,Battery Alarm
3573,382,152,2.6,15,15,-65,Battery Alarm
1508,321,388,2.5,15,14,-68,Battery Alarm
1026,282,1861,2.5,15,13,-88,Battery Alarm
2733,477,306,2.6,15,14,-70,Battery Alarm
1056,323,99,2.6,15,15,-55,Battery Alarm
1404,353,128,2.3,15,14,-66,Battery Alarm
1260,338,181,2.6,15,14,-63,Battery Alarm
3573,382,153,2.6,15,15,-66,Battery Alarm
1508,321,390,2.5,15,15,-68,Battery Alarm
1026,282,1863,2.5,15,14,-88,Battery Alarm
158,339,1207,2.6,10,15,-68,Battery Alarm
2733,477,306,2.6,15,15,-71,Battery Alarm
1056,324,99,2.6,11,15,-55,Battery Alarm
1404,353,129,2.2,10,15,-66,Battery Alarm
1260,338,181,2.6,15,14,-63,Battery Alarm
3573,383,154,2.5,10,15,-66,Battery Alarm
1508,321,391,2.5,15,15,-68,Battery Alarm
1026,283,1863,2.5,15,14,-86,Battery Alarm
158,339,1207,2.6,15,15,-68,Battery Alarm
2733,477,307,2.6,15,14,-71,Battery Alarm
1056,324,99,2.6,15,15,-55,Battery Alarm
1404,354,129,2.3,10,14,-66,Battery Alarm
1260,338,181,2.6,15,14,-63,Battery Alarm
3573,384,155,2.6,10,15,-66,Battery Alarm
1508,321,391,2.5,15,15,-68,Battery Alarm
1026,283,1863,2.5,12,14,-86,Battery Alarm
158,339,1207,2.6,15,15,-68,Battery Alarm
2733,479,307,2.6,15,14,-70,Battery Alarm
1056,325,99,2.6,11,15,-55,Battery Alarm
1404,355,131,2.3,5,14,-66,Battery Alarm
1260,339,181,2.6,10,14,-63,Battery Alarm
1508,321,391,2.5,15,14,-68,Battery Alarm
1026,284,1864,2.5,15,13,-88,Battery Alarm
158,339,1208,2.6,15,15,-68,Battery Alarm
2733,479,309,2.6,11,14,-71,Battery Alarm
1056,326,99,2.6,11,15,-55,Battery Alarm
1404,355,131,2.3,15,15,-66,Battery Alarm
1260,339,182,2.6,15,15,-63,Battery Alarm
3573,385,157,2.6,15,15,-66,Battery Alarm
1508,321,391,2.5,15,14,-67,Battery Alarm
1026,284,1865,2.5,15,13,-86,Battery Alarm
158,339,1211,2.6,15,15,-68,Battery Alarm
2733,479,311,2.6,10,15,-71,Battery Alarm
1056,326,99,2.6,15,15,-55,Battery Alarm
1404,355,131,2.3,15,15,-66,Battery Alarm
1260,339,182,2.6,15,15,-63,Battery Alarm
3573,385,159,2.6,15,15,-66,Battery Alarm
1508,322,391,2.5,15,15,-68,Battery Alarm
1026,284,1869,2.5,10,13,-88,Battery Alarm
158,339,1212,2.6,11,15,-68,Battery Alarm
2733,481,311,2.6,10,15,-71,Battery Alarm
1404,356,131,2.2,15,15,-66,Battery Alarm
1260,339,182,2.6,15,15,-63,Battery Alarm
3573,386,159,2.5,15,15,-65,Battery Alarm
1508,322,391,2.5,15,15,-68,Battery Alarm
1026,284,1870,2.5,11,13,-88,Battery Alarm
158,340,1214,2.6,15,14,-68,Battery Alarm
2733,481,312,2.6,15,14,-71,Battery Alarm
1056,328,99,2.6,11,15,-55,Battery Alarm
1404,357,132,2.3,15,14,-66,Battery Alarm
1260,339,182,2.6,15,15,-63,Battery Alarm
3573,386,159,2.6,15,15,-65,Battery Alarm
1508,322,392,2.5,15,15,-68,Battery Alarm
1026,284,1872,2.5,11,13,-86,Battery Alarm
158,341,1214,2.6,15,15,-68,Battery Alarm
2733,481,314,2.6,15,14,-71,Battery Alarm
1056,330,99,2.6,15,15,-55,Battery Alarm
1404,358,132,2.3,15,14,-66,Battery Alarm
1260,340,182,2.6,11,15,-63,Battery Alarm
3573,386,160,2.6,15,15,-66,Battery Alarm
1508,323,392,2.5,15,15,-67,Battery Alarm
1026,285,1872,2.5,15,13,-88,Battery Alarm
158,342,1215,2.6,11,15,-68,Battery Alarm
2733,482,316,2.6,15,14,-71,Battery Alarm
1056,330,99,2.6,15,15,-55,Battery Alarm
1404,358,134,2.3,15,14,-66,Battery Alarm
1260,340,182,2.6,15,15,-63,Battery Alarm
3573,386,162,2.6,11,15,-66,Battery Alarm
1508,323,394,2.5,15,15,-68,Battery Alarm
1026,285,1874,2.5,11,13,-88,Battery Alarm
158,342,1216,2.6,10,15,-68,Battery Alarm
2733,482,317,2.6,15,14,-72,Battery Alarm
1056,330,99,2.6,15,15,-55,Battery Alarm
1404,358,135,2.3,5,14,-66,Battery Alarm
1260,341,182,2.6,15,15,-63,Battery Alarm
3573,386,164,2.6,9,15,-66,Battery Alarm
1508,323,395,2.5,15,15,-68,Battery Alarm
1026,285,1874,2.5,11,13,-88,Battery Alarm
158,342,1218,2.6,11,15,-68,Battery Alarm
2733,482,318,2.6,15,14,-71,Battery Alarm
1056,331,100,2.6,15,15,-55,Battery Alarm
1404,358,135,2.2,15,14,-66,Battery Alarm
1260,341,183,2.6,15,15,-63,Battery Alarm
3573,386,164,2.5,15,15,-65,Battery Alarm
1508,323,396,2.5,11,15,-68,Battery Alarm
1026,285,1875,2.5,15,12,-88,Battery Alarm
158,342,1220,2.6,15,15,-68,Battery Alarm
2733,482,319,2.6,11,13,-70,Battery Alarm
1404,358,138,2.3,15,14,-66,Battery Alarm
1260,341,183,2.6,10,15,-63,Battery Alarm
3573,386,165,2.6,15,15,-66,Battery Alarm
1508,323,396,2.5,15,15,-68,Battery Alarm
1026,286,1877,2.5,7,13,-88,Battery Alarm
158,342,1221,2.6,15,15,-69,Battery Alarm
2733,483,323,2.6,15,13,-71,Battery Alarm
1056,333,100,2.6,15,15,-55,Battery Alarm
1404,358,140,2.3,15,14,-66,Battery Alarm
1260,341,183,2.6,15,15,-63,Battery Alarm
3573,386,167,2.6,15,15,-66,Battery Alarm
1508,324,396,2.5,15,15,-68,Battery Alarm
1026,287,1879,2.5,7,13,-88,Battery Alarm
158,342,1222,2.6,10,15,-68,Battery Alarm
2733,484,325,2.6,7,15,-71,Battery Alarm
1056,333,101,2.6,15,15,-55,Battery Alarm
1260,342,183,2.6,15,15,-63,Battery Alarm
3573,386,167,2.6,15,15,-66,Battery Alarm
1508,324,396,2.5,15,15,-68,Battery Alarm
1026,287,1881,2.5,15,13,-88,Battery Alarm
158,343,1222,2.6,15,15,-68,Battery Alarm
2733,484,325,2.6,15,15,-71,Battery Alarm
1404,361,143,2.3,11,15,-66,Battery Alarm
1260,342,183,2.6,15,15,-63,Battery Alarm
3573,387,167,2.6,11,15,-66,Battery Alarm
1508,324,397,2.5,15,15,-68,Battery Alarm
1026,287,1884,2.5,11,14,-88,Battery Alarm
158,343,1222,2.6,15,15,-68,Battery Alarm
2733,484,327,2.6,15,15,-70,Battery Alarm
1056,335,101,2.6,15,15,-55,Battery Alarm
1404,361,143,2.2,15,15,-65,Battery Alarm
1260,342,184,2.6,15,15,-63,Battery Alarm
3573,387,169,2.5,15,15,-66,Battery Alarm
1508,324,397,2.5,15,15,-68,Battery Alarm
1026,287,1885,2.5,11,14,-88,Battery Alarm
158,344,1222,2.6,15,15,-68,Battery Alarm
2733,484,327,2.6,15,14,-71,Battery Alarm
1056,336,101,2.6,11,15,-55,Battery Alarm
1404,362,143,2.3,15,15,-66,Battery Alarm
1260,342,185,2.6,11,15,-63,Battery Alarm
1508,324,398,2.5,11,15,-68,Battery Alarm
1026,287,1886,2.5,10,14,-86,Battery Alarm
158,344,1223,2.6,10,15,-68,Battery Alarm
2733,484,328,2.6,15,14,-71,Battery Alarm
1056,336,101,2.6,15,15,-55,Battery Alarm
1404,362,143,2.3,15,15,-66,Battery Alarm
1260,342,185,2.6,15,15,-63,Battery Alarm
3573,388,169,2.6,15,15,-65,Battery Alarm
1508,324,399,2.5,11,15,-68,Battery Alarm
1026,287,1888,2.5,11,13,-86,Battery Alarm
158,344,1225,2.6,10,15,-68,Battery Alarm
2733,484,329,2.6,12,14,-71,Battery Alarm
1056,336,101,2.6,11,15,-55,Battery Alarm
1404,362,143,2.3,15,15,-66,Battery Alarm
1260,342,186,2.6,15,15,-63,Battery Alarm
3573,389,170,2.6,11,15,-66,Battery Alarm
1508,324,399,2.5,15,14,-68,Battery Alarm
1026,287,1890,2.5,10,13,-88,Battery Alarm
158,344,1226,2.6,7,15,-68,Battery Alarm
2733,484,330,2.6,15,14,-71,Battery Alarm
1056,336,101,2.6,15,15,-55,Battery Alarm
1404,362,143,2.3,15,14,-66,Battery Alarm
1260,342,186,2.6,15,15,-63,Battery Alarm
3573,389,170,2.6,15,15,-66,Battery Alarm
1508,324,399,2.5,15,14,-68,Battery Alarm
1026,287,1894,2.5,10,13,-88,Battery Alarm
158,344,1228,2.6,11,15,-68,Battery Alarm
2733,484,332,2.6,15,14,-71,Battery Alarm
1056,336,101,2.6,15,15,-55,Battery Alarm
1404,362,143,2.1,15,14,-66,Battery Alarm
1404,362,144,2.1,15,14,-66,Battery Alarm
1260,342,187,2.6,15,15,-63,Battery Alarm
3573,389,170,2.5,15,15,-66,Battery Alarm
1508,324,400,2.5,10,14,-68,Battery Alarm
1026,287,1895,2.5,15,13,-86,Battery Alarm
158,346,1230,2.6,15,14,-68,Battery Alarm
2733,485,332,2.6,11,14,-71,Battery Alarm
1404,362,145,2.3,5,14,-66,Battery Alarm
1260,342,187,2.6,15,15,-63,Battery Alarm
3573,389,170,2.6,15,15,-66,Battery Alarm
1508,325,401,2.5,15,14,-68,Battery Alarm
1026,287,1897,2.5,7,13,-88,Battery Alarm
158,346,1230,2.6,15,14,-68,Battery Alarm
2733,485,333,2.6,15,14,-70,Battery Alarm
1056,337,101,2.6,15,15,-55,Battery Alarm
1404,362,145,2.3,15,14,-66,Battery Alarm
1260,342,187,2.6,15,15,-63,Battery Alarm
3573,389,170,2.6,15,15,-66,Battery Alarm
1508,325,401,2.5,15,14,-68,Battery Alarm
1026,287,1900,2.5,15,13,-88,Battery Alarm
158,346,1231,2.6,15,15,-68,Battery Alarm
2733,485,334,2.6,9,14,-71,Battery Alarm
1056,337,101,2.6,15,15,-56,Battery Alarm
1404,362,146,2.3,11,15,-66,Battery Alarm
1260,342,189,2.6,11,15,-63,Battery Alarm
3573,389,171,2.6,11,15,-66,Battery Alarm
1026,287,1903,2.5,11,13,-88,Battery Alarm
158,346,1236,2.6,10,15,-68,Battery Alarm
2733,485,335,2.6,7,14,-72,Battery Alarm
1056,337,101,2.6,15,15,-55,Battery Alarm
1404,363,146,2.3,11,15,-66,Battery Alarm
1260,342,189,2.6,15,15,-63,Battery Alarm
3573,389,171,2.6,15,15,-66,Battery Alarm
1508,326,404,2.5,7,14,-68,Battery Alarm
1026,287,1904,2.5,15,13,-88,Battery Alarm
158,347,1237,2.6,15,15,-68,Battery Alarm
2733,485,335,2.6,12,14,-71,Battery Alarm
1056,338,101,2.6,15,15,-56,Battery Alarm
1404,363,146,2.1,15,15,-66,Battery Alarm
1260,342,189,2.6,15,14,-63,Battery Alarm
3573,390,174,2.5,15,15,-66,Battery Alarm
1508,326,406,2.5,15,14,-68,Battery Alarm
1026,287,1904,2.5,15,14,-88,Battery Alarm
158,347,1239,2.6,15,15,-68,Battery Alarm
2733,485,338,2.6,11,15,-71,Battery Alarm
1056,338,102,2.6,15,15,-55,Battery Alarm
1404,364,146,2.3,15,15,-66,Battery Alarm
1260,343,191,2.6,5,15,-63,Battery Alarm
3573,390,175,2.6,11,15,-66,Battery Alarm
1508,326,406,2.5,15,15,-68,Battery Alarm
1026,287,1906,2.5,15,14,-87,Battery Alarm
158,347,1240,2.6,12,15,-68,Battery Alarm
2733,485,338,2.6,11,14,-71,Battery Alarm
1056,338,102,2.6,15,15,-56,Battery Alarm
1404,364,147,2.3,15,14,-66,Battery Alarm
1260,344,191,2.6,15,15,-63,Battery Alarm
3573,390,176,2.6,11,15,-66,Battery Alarm
1508,326,406,2.5,15,14,-67,Battery Alarm
1026,287,1908,2.5,11,12,-88,Battery Alarm
158,347,1240,2.6,15,15,-68,Battery Alarm
2733,485,338,2.6,15,14,-71,Battery Alarm
1056,339,102,2.6,15,15,-55,Battery Alarm
1404,364,147,2.3,15,14,-66,Battery Alarm
1260,344,192,2.6,15,14,-63,Battery Alarm
3573,390,177,2.6,15,15,-66,Battery Alarm
1508,326,406,2.5,15,14,-68,Battery Alarm
1026,287,1910,2.5,15,14,-88,Battery Alarm
158,347,1240,2.6,10,15,-68,Battery Alarm
2733,485,341,2.6,11,15,-71,Battery Alarm
1056,339,102,2.6,15,15,-55,Battery Alarm
1404,365,147,2.3,15,14,-66,Battery Alarm
1260,345,192,2.6,15,15,-63,Battery Alarm
3573,390,178,2.6,15,15,-66,Battery Alarm
1508,328,407,2.5,12,15,-68,Battery Alarm
1026,289,1910,2.5,9,14,-88,Battery Alarm
158,347,1241,2.6,15,15,-68,Battery Alarm
2733,485,342,2.6,15,15,-70,Battery Alarm
1056,339,103,2.6,15,15,-55,Battery Alarm
1404,366,147,2.1,15,15,-66,Battery Alarm
1404,366,148,2.1,15,15,-66,Battery Alarm
1260,345,192,2.6,15,15,-63,Battery Alarm
3573,390,179,2.4,7,15,-66,Battery Alarm
1508,328,407,2.5,15,15,-68,Battery Alarm
1026,289,1911,2.5,15,14,-88,Battery Alarm
158,347,1244,2.6,5,15,-68,Battery Alarm
2733,485,345,2.6,11,15,-70,Battery Alarm
1056,339,103,2.6,15,15,-55,Battery Alarm
1404,366,150,2.3,15,15,-66,Battery Alarm
3573,390,179,2.6,12,15,-66,Battery Alarm
1508,328,407,2.5,15,15,-68,Battery Alarm
1026,289,1911,2.5,15,13,-86,Battery Alarm
158,347,1244,2.6,15,15,-68,Battery Alarm
2733,485,345,2.6,15,14,-71,Battery Alarm
1404,366,150,2.3,15,15,-66,Battery Alarm
1260,346,193,2.6,12,15,-63,Battery Alarm
3573,390,179,2.6,15,15,-65,Battery Alarm
1508,328,407,2.5,15,15,-68,Battery Alarm
1026,289,1913,2.5,15,13,-88,Battery Alarm
158,347,1244,2.6,15,15,-68,Battery Alarm
2733,485,345,2.6,15,14,-70,Battery Alarm
1056,341,105,2.6,15,15,-55,Battery Alarm
1404,367,150,2.3,15,15,-66,Battery Alarm
1260,346,194,2.6,15,14,-63,Battery Alarm
3573,390,179,2.6,15,15,-65,Battery Alarm
1508,328,407,2.5,15,14,-68,Battery Alarm
1026,289,1913,2.5,15,13,-88,Battery Alarm
158,347,1245,2.6,12,15,-68,Battery Alarm
2733,485,347,2.6,15,14,-70,Battery Alarm
1056,342,105,2.6,15,15,-55,Battery Alarm
1404,368,151,2.3,15,14,-66,Battery Alarm
1260,346,197,2.6,15,15,-63,Battery Alarm
3573,390,179,2.6,15,15,-66,Battery Alarm
1508,328,407,2.5,11,14,-68,Battery Alarm
1026,289,1915,2.5,15,13,-88,Battery Alarm
158,347,1245,2.6,15,15,-68,Battery Alarm
2733,485,347,2.6,15,14,-70,Battery Alarm
1056,344,106,2.6,11,15,-56,Battery Alarm
1404,368,152,2.1,15,14,-66,Battery Alarm
1260,346,200,2.6,10,15,-63,Battery Alarm
3573,390,179,2.4,15,15,-65,Battery Alarm
1508,328,407,2.5,11,15,-68,Battery Alarm
1026,290,1915,2.5,15,12,-86,Battery Alarm
158,348,1245,2.6,7,15,-68,Battery Alarm
2733,485,348,2.6,15,15,-71,Battery Alarm
1056,344,108,2.6,11,15,-59,Battery Alarm
1404,368,153,2.3,5,15,-67,Battery Alarm
1260,346,200,2.6,15,15,-64,Battery Alarm
3573,390,179,2.6,15,15,-66,Battery Alarm
0,0,0,2.6,15,15,-80,Battery Alarm
1508,328,407,2.5,15,15,-72,Battery Alarm
1026,290,1920,2.5,7,12,-88,Battery Alarm
1056,344,108,2.6,15,15,-60,Battery Alarm
1404,368,153,2.3,15,15,-67,Battery Alarm
0,0,0,2.6,15,15,-58,Battery Alarm
4,1,12,2.6,14,15,-62,Battery Alarm
0,0,0,2.6,15,15,-66,Battery Alarm
1508,328,407,2.5,15,15,-73,Battery Alarm
1026,290,1928,2.5,7,12,-87,Battery Alarm
2733,486,350,2.6,11,15,-71,Battery Alarm
1056,344,108,2.6,15,15,-59,Battery Alarm
1404,371,153,2.3,5,15,-66,Battery Alarm
0,1,0,2.6,15,15,-58,Battery Alarm
12,1,12,2.6,15,15,-62,Battery Alarm
0,0,0,2.6,15,15,-66,Battery Alarm
1508,328,409,2.5,15,15,-74,Battery Alarm
1026,290,1929,2.5,15,12,-86,Battery Alarm
2733,486,350,2.6,15,14,-66,Battery Alarm
1056,344,108,2.6,15,15,-56,Battery Alarm
1404,371,153,2.3,15,15,-63,Battery Alarm
0,2,0,2.5,14,15,-58,Battery Alarm
24,1,14,2.6,11,15,-68,Battery Alarm
0,0,0,2.6,15,15,-66,Battery Alarm
1508,328,410,2.5,15,15,-72,Battery Alarm
1026,291,1930,2.5,15,13,-86,Battery Alarm
2733,486,350,2.6,15,15,-66,Battery Alarm
1056,344,108,2.6,15,15,-59,Battery Alarm
1404,371,153,2.1,15,15,-64,Battery Alarm
0,3,0,2.6,15,15,-66,Battery Alarm
0,0,1,2.6,15,15,-66,Battery Alarm
1036,291,1936,2.5,9,13,-87,Battery Alarm
2733,486,350,2.6,15,15,-66,Battery Alarm
1056,346,108,2.6,15,15,-56,Battery Alarm
1404,372,153,2.3,15,15,-64,Battery Alarm
0,3,0,2.6,15,15,-66,Battery Alarm
30,4,16,2.6,15,15,-68,Battery Alarm
0,0,1,2.6,15,15,-66,Battery Alarm
1508,330,410,2.5,15,14,-73,Battery Alarm
1046,293,1939,2.5,9,12,-86,Battery Alarm
2733,486,350,2.6,11,14,-66,Battery Alarm
1056,347,108,2.6,15,15,-56,Battery Alarm
1404,373,153,2.3,12,15,-63,Battery Alarm
0,3,2,2.6,9,15,-66,Battery Alarm
30,5,16,2.6,15,15,-68,Battery Alarm
0,0,1,2.6,15,15,-66,Battery Alarm
1508,330,411,2.5,15,14,-74,Battery Alarm
1057,293,1940,2.5,11,12,-87,Battery Alarm
2733,487,350,2.6,15,14,-65,Battery Alarm
1056,347,108,2.6,15,15,-56,Battery Alarm
1404,373,153,2.3,15,14,-63,Battery Alarm
0,4,2,2.6,15,14,-66,Battery Alarm
30,5,16,2.6,15,15,-68,Battery Alarm
0,0,1,2.6,15,15,-66,Battery Alarm
1508,330,412,2.5,15,14,-72,Battery Alarm
1067,293,1948,2.5,11,12,-86,Battery Alarm
2733,488,350,2.6,15,14,-66,Battery Alarm
1056,347,108,2.6,15,15,-58,Battery Alarm
1404,373,153,2.3,15,15,-63,Battery Alarm
0,4,2,2.5,15,14,-66,Battery Alarm
30,5,17,2.6,15,15,-68,Battery Alarm
0,0,1,2.6,15,15,-66,Battery Alarm
1508,330,412,2.5,15,14,-72,Battery Alarm
1078,293,1954,2.5,15,12,-87,Battery Alarm
2733,489,350,2.6,15,14,-65,Battery Alarm
1056,347,108,2.6,15,15,-58,Battery Alarm
1404,373,153,1.8,15,15,-63,Battery Alarm
0,4,2,2.6,15,15,-66,Battery Alarm
30,7,18,2.6,7,15,-68,Battery Alarm
0,0,1,2.6,15,15,-66,Battery Alarm
1508,330,414,2.5,11,14,-73,Battery Alarm
1089,293,1959,2.5,12,12,-87,Battery Alarm
2733,489,350,2.6,15,15,-66,Battery Alarm
1056,348,108,2.6,11,15,-58,Battery Alarm
1404,373,153,2.3,15,15,-62,Battery Alarm
0,4,2,2.6,15,15,-66,Battery Alarm
30,7,20,2.6,15,15,-68,Battery Alarm
0,0,1,2.6,15,15,-65,Battery Alarm
1508,332,415,2.5,11,14,-73,Battery Alarm
1099,293,1972,2.5,11,13,-87,Battery Alarm
2733,489,350,2.6,15,15,-66,Battery Alarm
1056,348,109,2.6,15,15,-58,Battery Alarm
1404,373,153,2.3,15,15,-63,Battery Alarm
0,4,3,2.6,15,15,-66,Battery Alarm
30,7,21,2.6,15,15,-68,Battery Alarm
0,0,2,2.6,15,15,-66,Battery Alarm
1508,332,417,2.5,15,14,-73,Battery Alarm
1110,293,1976,2.5,15,13,-87,Battery Alarm
2733,489,350,2.6,15,14,-66,Battery Alarm
1056,348,109,2.6,15,15,-56,Battery Alarm
1404,373,153,2.3,15,15,-63,Battery Alarm
0,4,3,2.6,15,14,-66,Battery Alarm
30,8,22,2.6,15,15,-68,Battery Alarm
0,1,2,2.6,15,13,-66,Battery Alarm
1508,333,418,2.5,15,14,-73,Battery Alarm
1120,294,1982,2.5,15,13,-86,Battery Alarm
2733,489,352,2.6,15,14,-66,Battery Alarm
1056,348,109,2.6,15,15,-58,Battery Alarm
1404,374,153,2.3,11,15,-63,Battery Alarm
0,4,3,2.4,15,15,-66,Battery Alarm
30,9,23,2.6,10,15,-68,Battery Alarm
0,1,2,2.4,15,15,-66,Battery Alarm
1508,334,418,2.5,15,14,-72,Battery Alarm
1129,294,1989,2.5,15,13,-87,Battery Alarm
2733,489,352,2.6,15,14,-66,Battery Alarm
1056,349,109,2.6,10,15,-58,Battery Alarm
1404,374,153,2.1,15,15,-63,Battery Alarm
0,4,4,2.6,10,15,-66,Battery Alarm
30,9,24,2.6,11,15,-68,Battery Alarm
0,1,2,2.6,15,15,-65,Battery Alarm
1142,294,2000,2.5,15,13,-87,Battery Alarm
2733,489,353,2.6,15,15,-65,Battery Alarm
2733,489,354,2.6,15,15,-65,Battery Alarm
1056,349,109,2.6,15,15,-58,Battery Alarm
1404,374,153,2.3,15,15,-63,Battery Alarm
30,9,24,2.6,15,15,-68,Battery Alarm
0,1,2,2.6,15,15,-65,Battery Alarm
1508,336,419,2.5,15,15,-73,Battery Alarm
1152,294,2009,2.5,12,12,-91,Battery Alarm
2733,489,355,2.6,15,15,-66,Battery Alarm
1056,349,109,2.6,11,15,-58,Battery Alarm
1414,374,154,2.3,15,15,-63,Battery Alarm
0,6,5,2.6,15,15,-66,Battery Alarm
30,9,25,2.6,11,15,-68,Battery Alarm
0,2,2,2.6,15,15,-65,Battery Alarm
1508,336,419,2.5,15,15,-73,Battery Alarm
1163,294,2013,2.5,10,14,-86,Battery Alarm
2733,489,355,2.6,10,15,-66,Battery Alarm
1056,350,109,2.6,15,15,-58,Battery Alarm
1420,374,154,2.3,15,15,-63,Battery Alarm
0,6,5,2.6,15,15,-66,Battery Alarm
30,10,27,2.6,7,15,-68,Battery Alarm
0,2,2,2.6,15,15,-65,Battery Alarm
1508,336,421,2.5,15,15,-72,Battery Alarm
1174,294,2017,2.5,15,13,-85,Battery Alarm
2733,489,355,2.6,10,15,-66,Battery Alarm
1056,350,109,2.6,15,15,-56,Battery Alarm
1420,374,154,2.3,15,15,-63,Battery Alarm
0,6,5,2.4,15,15,-66,Battery Alarm
30,10,28,2.6,15,15,-68,Battery Alarm
0,3,2,2.6,15,14,-66,Battery Alarm
1508,337,422,2.5,15,15,-73,Battery Alarm
1184,294,2021,2.5,15,13,-86,Battery Alarm
2733,489,356,2.6,15,15,-66,Battery Alarm
1056,350,109,2.6,15,15,-56,Battery Alarm
1420,374,154,2.1,15,15,-63,Battery Alarm
0,6,7,2.6,11,15,-66,Battery Alarm
30,11,28,2.6,15,15,-68,Battery Alarm
0,3,2,2.6,15,14,-65,Battery Alarm
1508,337,423,2.5,15,15,-72,Battery Alarm
1195,294,2034,2.5,15,12,-87,Battery Alarm
2733,490,357,2.6,7,15,-66,Battery Alarm
1056,350,109,2.6,15,15,-56,Battery Alarm
1420,375,154,2.3,15,15,-63,Battery Alarm
0,6,9,2.6,15,15,-66,Battery Alarm
30,12,28,2.6,15,15,-68,Battery Alarm
0,5,3,2.6,15,14,-65,Battery Alarm
1508,338,424,2.5,10,15,-72,Battery Alarm
1205,294,2039,2.5,15,12,-87,Battery Alarm
2733,490,357,2.6,15,15,-66,Battery Alarm
1056,350,109,2.6,15,15,-58,Battery Alarm
1420,375,154,2.3,15,15,-63,Battery Alarm
0,6,9,2.6,11,15,-66,Battery Alarm
30,12,29,2.6,15,15,-68,Battery Alarm
0,5,3,2.6,13,15,-66,Battery Alarm
1508,338,424,2.5,10,14,-73,Battery Alarm
1216,294,2046,2.5,15,12,-87,Battery Alarm
2733,490,357,2.6,15,15,-66,Battery Alarm
1056,350,109,2.6,15,15,-58,Battery Alarm
1420,376,154,2.3,15,15,-62,Battery Alarm
0,6,11,2.6,15,15,-66,Battery Alarm
30,12,30,2.6,7,15,-68,Battery Alarm
0,5,3,2.6,15,15,-65,Battery Alarm
1508,338,424,2.5,15,14,-73,Battery Alarm
1227,294,2055,2.5,15,12,-86,Battery Alarm
2733,491,358,2.6,15,14,-66,Battery Alarm
1056,350,109,2.6,15,15,-58,Battery Alarm
1420,376,154,2.3,15,14,-63,Battery Alarm
0,7,11,2.4,15,14,-66,Battery Alarm
30,12,32,2.6,15,15,-68,Battery Alarm
0,5,4,2.6,15,15,-66,Battery Alarm
1508,338,425,2.5,15,14,-73,Battery Alarm
1237,294,2059,2.5,15,13,-85,Battery Alarm
2733,491,359,2.6,10,14,-66,Battery Alarm
1056,350,109,2.6,15,15,-58,Battery Alarm
1420,377,154,2.1,15,15,-63,Battery Alarm
0,7,11,2.6,15,14,-66,Battery Alarm
30,12,33,2.6,11,15,-68,Battery Alarm
0,6,4,2.6,15,15,-65,Battery Alarm
1508,339,427,2.5,10,14,-73,Battery Alarm
1249,297,2064,2.5,11,12,-87,Battery Alarm
2733,491,359,2.6,15,14,-66,Battery Alarm
1056,350,109,2.6,15,15,-58,Battery Alarm
1420,377,154,2.3,15,15,-63,Battery Alarm
0,8,11,2.6,15,14,-66,Battery Alarm
30,12,34,2.6,15,14,-68,Battery Alarm
0,6,5,2.6,14,15,-65,Battery Alarm
1508,342,429,2.5,7,14,-73,Battery Alarm
1259,297,2069,2.5,15,12,-86,Battery Alarm
2733,491,359,2.6,15,15,-66,Battery Alarm
1056,351,109,2.6,11,15,-58,Battery Alarm
1420,378,154,2.3,15,15,-63,Battery Alarm
0,8,11,2.6,15,15,-66,Battery Alarm
30,12,34,2.6,15,15,-68,Battery Alarm
0,6,5,2.6,14,15,-65,Battery Alarm
1508,342,430,2.5,10,15,-73,Battery Alarm
1269,297,2075,2.5,7,13,-86,Battery Alarm
2733,491,361,2.6,15,15,-66,Battery Alarm
1056,352,109,2.6,15,15,-56,Battery Alarm
1420,379,154,2.3,15,15,-63,Battery Alarm
0,8,11,2.6,11,14,-66,Battery Alarm
30,12,35,2.6,15,15,-68,Battery Alarm
0,6,6,2.6,14,15,-65,Battery Alarm
1508,342,430,2.5,15,15,-72,Battery Alarm
1508,342,431,2.5,15,15,-72,Battery Alarm
1281,298,2080,2.5,7,13,-87,Battery Alarm
